id,num_orders
1297322,280.375
1173983,334.355
1109530,314.295
1210247,345.1
1376906,311.81
1454933,399.265
1258714,448.495
1442196,373.31
1149208,430.88
1109561,249.08
1086120,227.42
1395010,225.55
1199426,217.855
1102777,236.29
1457723,226.075
1481022,219.805
1022584,242.17
1117071,238.275
1444390,242.185
1136802,147.62
1160158,148.645
1389988,151.515
1380922,150.74
1117887,141.025
1237251,143.275
1062656,131.115
1187507,133.42
1118587,130.545
1016028,138.475
1324267,333.315
1272876,310.73
1462161,371.82
1374036,410.08
1415631,350.29
1205040,345.45
1496216,381.75
1402048,359.23
1364233,390.495
1439116,418.27
1312641,581.77
1315279,232.99
1145134,177.855
1342622,203.88
1198108,199.345
1077816,192.445
1036232,255.9
1311646,265.865
1286961,250.805
1028838,236.295
1247743,769.88
1425258,737.445
1006454,774.705
1384974,716.575
1486614,835.91
1399973,751.74
1385096,765.52
1060853,919.345
1040838,823.705
1109072,732.725
1460672,248.78
1334969,217.935
1049364,224.11
1087717,246.29
1325920,217.655
1039447,224.08
1186967,208.775
1110292,240.585
1036751,241.1
1236541,247.09
1275664,526.855
1209721,487.38
1162125,512.55
1263378,533.76
1199188,518.95
1488174,499.9
1070083,540.895
1132304,498.185
1167345,507.825
1012255,547.835
1032662,548.295
1033908,524.875
1291511,486.82
1027186,548.95
1040688,544.27
1315683,539.275
1330397,431.18
1264948,405.02
1159897,433.285
1059351,108.485
1239762,120.81
1447229,98.625
1151744,102.985
1216716,108.03
1312133,112.39
1118832,106.58
1252149,130.205
1094537,148.465
1447416,112.64
1127043,644.59
1164344,506.085
1370338,632.525
1421244,558.215
1093990,539.965
1497414,505.155
1210832,574.16
1344468,536.385
1404146,639.835
1103781,609.845
1294600,537.65
1215402,345.29
1043840,382.425
1116803,335.03
1090469,330.86
1017399,393.53
1248806,448.695
1131581,540.01
1060388,512.2
1003796,508.14
1363790,736.575
1408249,718.875
1029511,695.25
1110232,738.92
1281521,748.555
1083761,730.515
1368949,708.645
1161399,696.355
1471054,709.125
1029539,704.045
1423689,779.92
1039864,363.42
1026413,399.63
1044730,371.35
1014000,375.205
1062258,412.38
1234509,469.54
1236978,475.03
1487673,454.2
1371786,457.51
1110617,469.32
1343708,222.85
1433116,246.525
1308546,283.98
1329651,232.735
1379435,247.05
1145893,259.705
1369946,330.16
1056828,358.82
1093949,333.67
1394115,700.31
1056092,467.09
1340133,463.0
1459830,413.785
1153248,449.485
1460813,501.01
1044801,487.305
1136984,558.885
1257636,550.93
1433830,645.615
1266400,321.48
1412306,239.865
1001630,207.955
1438073,257.14
1193535,220.685
1049161,243.52
1113088,265.73
1473044,336.315
1022104,332.51
1191423,329.375
1329211,380.545
1290034,328.25
1395289,333.84
1103569,348.21
1097299,363.675
1283783,389.465
1270643,385.08
1077145,367.93
1340515,404.085
1003274,381.495
1441788,405.0
1000409,326.735
1329787,444.08
1298237,360.095
1190800,396.045
1456232,381.51
1484891,376.625
1031253,384.545
1010839,382.13
1024581,412.55
1041176,435.715
1148161,407.23
1350810,490.985
1201815,446.46
1434822,398.65
1149326,468.89
1036321,469.375
1310991,479.29
1221524,470.835
1133330,524.29
1420669,511.445
1255934,172.425
1013345,202.74
1468382,192.675
1145754,201.58
1296525,205.565
1312320,170.865
1287128,181.84
1042549,280.09
1301321,221.695
1094909,165.14
1155168,148.275
1396268,150.73
1124007,164.05
1221654,152.005
1034052,141.755
1167273,152.76
1056567,156.425
1318214,160.17
1071404,162.525
1190919,466.68
1125207,275.74
1239109,247.515
1366465,251.035
1327054,241.165
1413660,224.795
1389070,292.37
1152849,343.21
1429343,350.095
1433370,385.09
1015651,368.26
1158903,300.545
1456903,293.06
1400224,290.3
1417054,307.035
1172631,296.645
1111819,365.03
1302703,402.185
1300752,407.35
1294900,423.265
1319818,330.755
1183251,248.75
1119599,240.795
1492080,244.24
1163294,241.15
1014711,208.755
1244747,252.34
1061707,275.84
1493848,314.48
1230234,322.25
1203418,304.725
1485817,220.115
1143509,227.99
1091408,273.975
1138077,258.865
1311411,267.875
1295313,239.045
1183342,278.78
1491036,296.6
1295983,328.2
1331317,640.01
1324969,620.95
1103729,568.445
1055560,608.2
1363126,653.85
1337290,616.45
1325872,628.075
1049470,793.895
1012992,803.06
1044579,758.13
1200607,284.75
1401512,249.365
1440033,253.0
1125481,254.63
1016837,271.565
1436547,274.29
1473669,243.53
1126786,262.405
1271366,313.735
1465667,270.2
1056305,652.81
1047663,503.315
1294079,498.39
1377246,497.065
1363975,486.14
1232131,530.65
1460621,564.04
1157067,533.73
1245780,486.69
1058708,539.18
1307097,593.99
1062037,343.475
1490720,415.045
1395873,400.03
1170057,388.775
1258413,390.755
1361970,392.37
1072658,478.82
1048034,490.3
1461040,473.615
1485183,394.785
1223342,403.515
1480807,398.405
1371494,371.105
1103790,393.225
1016615,352.365
1272610,349.755
1467769,371.54
1078797,357.66
1274462,338.875
1252119,453.935
1472378,425.34
1372362,419.42
1496832,451.515
1224855,449.325
1159741,451.315
1477503,404.22
1288873,481.915
1433395,483.395
1065649,500.04
1411840,745.21
1087160,629.295
1074147,536.375
1090440,705.655
1394833,637.82
1392268,647.905
1385412,639.22
1066080,719.2
1351946,775.365
1160992,741.36
1448499,681.855
1460215,653.79
1269050,676.93
1040647,630.675
1387886,650.28
1364865,670.54
1018974,688.86
1278003,779.26
1452327,763.275
1497155,789.48
1224475,463.405
1260226,254.855
1059327,260.59
1393536,286.35
1171318,262.18
1232647,363.425
1163568,277.19
1244463,351.635
1211183,362.885
1135295,359.185
1346678,240.49
1348987,242.38
1410509,246.23
1233091,234.35
1090616,236.545
1071801,246.9
1401641,224.87
1116388,221.68
1309103,221.41
1491166,226.035
1030588,151.68
1025159,154.06
1232718,133.9
1018868,138.085
1210049,127.185
1253684,145.6
1182135,126.17
1298742,131.465
1227002,483.31
1268785,447.15
1022714,449.16
1275470,462.3
1097202,456.215
1493366,473.6
1331057,473.705
1182877,440.7
1076949,431.87
1462250,418.875
1211529,384.065
1445903,351.89
1329450,365.73
1230201,361.74
1470087,382.15
1446867,323.78
1319291,371.99
1143124,377.255
1101383,391.755
1123524,377.835
1271587,528.75
1148781,497.89
1301245,485.495
1168313,509.745
1435780,524.125
1012281,507.835
1098155,508.41
1360008,527.115
1452904,515.855
1030802,537.895
1106987,324.885
1151987,254.03
1134647,257.775
1475968,242.715
1338863,248.505
1378609,228.53
1039161,209.69
1011680,307.65
1298077,304.445
1295274,315.275
1309793,404.35
1052527,68.635
1109588,126.55
1336905,146.805
1468878,121.52
1138443,126.515
1275484,141.795
1332387,138.28
1448406,146.805
1131551,147.24
1218247,507.16
1476030,416.98
1068090,374.015
1185173,421.26
1366617,448.83
1198378,384.1
1182059,476.98
1118081,479.475
1325683,494.65
1130102,511.61
1491257,958.52
1382126,887.66
1191748,936.18
1466660,929.63
1390106,899.72
1244449,857.905
1111218,930.79
1389557,1350.84
1350375,1410.335
1186359,1423.96
1213899,435.82
1439257,504.755
1091234,395.015
1011775,481.675
1378332,513.36
1091493,402.61
1104216,415.655
1181809,441.485
1379054,457.055
1340178,447.075
1177611,559.875
1296989,607.485
1434024,569.265
1240097,593.31
1195124,561.545
1310902,572.355
1376592,567.065
1266339,501.52
1300685,489.035
1168138,511.135
1216142,966.17
1145836,981.795
1255684,1007.935
1137477,1037.615
1120804,1011.65
1423024,1033.02
1438719,983.61
1185056,1356.61
1026874,1361.33
1000239,1406.345
1018451,389.835
1438212,361.88
1111309,343.585
1036368,376.855
1232302,353.105
1203845,351.305
1250127,337.365
1168534,291.255
1463718,405.46
1129628,373.85
1152567,373.07
1308024,277.175
1075107,272.22
1022331,263.73
1446941,283.365
1209021,288.045
1189249,277.665
1443158,336.61
1009004,379.33
1374089,351.005
1079607,375.835
1329352,291.25
1280562,306.635
1103749,256.59
1066165,261.475
1081755,305.635
1230372,392.585
1266770,405.635
1443525,400.785
1387877,405.875
1373382,432.68
1150804,348.875
1079093,331.33
1035507,367.22
1277459,330.645
1251663,331.005
1223245,370.03
1385359,400.05
1309145,401.63
1407808,432.97
1196459,527.885
1083320,587.7
1185822,526.27
1273643,557.765
1258195,488.185
1431428,517.725
1409973,573.005
1249625,503.745
1355820,529.655
1234209,513.65
1139349,490.085
1008936,445.36
1066283,439.82
1170430,440.75
1232936,439.86
1080677,417.725
1021800,511.385
1123137,407.465
1411806,438.88
1328104,384.505
1318582,729.11
1460235,599.005
1313982,721.11
1202724,656.71
1366938,649.915
1181409,577.06
1230032,672.725
1122286,527.8
1493246,546.56
1482713,553.735
1154157,328.95
1365677,263.785
1136265,293.73
1229533,271.33
1305186,259.54
1159457,277.595
1118236,291.25
1280982,359.5
1212852,324.96
1215713,322.16
1350519,649.41
1403497,719.725
1140321,704.535
1446737,684.57
1106173,700.6
1481387,642.01
1065238,720.61
1183033,730.36
1229149,745.14
1097281,712.175
1356234,306.0
1471059,248.765
1383245,340.055
1378355,244.91
1363066,224.44
1165483,291.725
1081138,250.69
1466102,291.51
1497165,320.01
1079199,308.545
1422221,211.055
1169305,166.41
1468137,196.755
1407007,190.12
1454261,196.915
1294443,340.96
1440024,197.365
1180058,183.785
1419811,169.68
1486660,199.325
1465689,954.52
1136864,1072.77
1006792,834.025
1050241,1262.06
1200761,1167.2
1090212,1378.43
1310650,1251.265
1382624,959.98
1155781,979.23
1247682,975.045
1304450,1039.425
1196458,1040.575
1157252,1031.025
1299746,1400.415
1336037,1456.475
1122743,1299.06
1445716,1717.205
1338896,1024.68
1272933,902.725
1455058,1002.98
1004938,472.535
1336737,468.59
1453619,488.905
1453388,513.99
1415166,503.91
1095178,487.295
1185761,441.585
1065427,366.315
1158519,376.38
1454709,389.485
1244297,353.765
1421956,351.53
1444887,359.275
1393415,378.26
1188398,363.435
1349856,357.235
1275306,352.1
1181771,333.595
1473546,341.33
1220699,293.23
1163835,1772.12
1077197,1957.29
1078943,1908.125
1141699,3160.735
1431365,2988.14
1323704,3192.095
1144725,3044.42
1251827,1897.915
1035762,1888.375
1120903,1801.045
1137816,549.62
1051613,623.345
1067751,568.65
1252232,1074.545
1237824,769.995
1281696,897.105
1458838,1040.33
1196617,624.93
1202967,624.715
1486074,558.43
1109827,1237.39
1148446,1186.395
1089612,1249.76
1091853,1821.455
1474470,1955.58
1161356,1260.835
1182360,1771.38
1144385,1305.515
1300003,1014.63
1025058,1246.71
1267543,225.17
1064112,204.62
1429670,233.5
1234570,197.48
1208998,332.405
1168162,275.28
1272298,218.65
1306135,232.98
1224760,208.2
1178379,227.08
1001682,226.98
1226758,229.715
1156896,241.685
1409965,237.93
1085877,231.93
1435973,240.875
1420872,283.475
1357911,241.6
1381530,242.29
1244720,245.0
1408421,531.52
1030388,516.265
1142936,491.06
1029029,514.98
1241621,493.94
1108100,502.135
1341505,498.775
1146546,424.185
1228717,416.41
1300602,441.845
1412835,209.88
1035112,242.88
1482787,239.755
1260742,214.22
1150221,217.995
1233965,165.465
1001960,122.615
1232649,122.55
1438231,214.875
1214818,241.2
1293933,228.265
1338782,241.57
1245831,217.2
1113366,249.335
1064876,247.795
1393509,243.865
1351558,216.425
1294647,217.55
1138065,1260.33
1217089,1335.06
1298211,895.73
1270301,899.155
1233935,1315.115
1402841,1298.085
1167747,1061.375
1472216,950.89
1081681,973.395
1373773,978.5
1254793,369.58
1200397,326.64
1057243,459.32
1004840,491.975
1369700,487.755
1447326,549.21
1205205,482.555
1320421,300.17
1248311,261.13
1221841,256.05
1207153,270.465
1078593,255.875
1258579,249.755
1271523,238.15
1430507,253.99
1172071,233.29
1366224,254.08
1326194,277.065
1321713,290.635
1146830,279.99
1183728,523.855
1241401,518.12
1105062,514.84
1365486,409.3
1405527,415.12
1196339,526.625
1124619,524.585
1371814,514.845
1178892,521.095
1384956,511.06
1287737,240.73
1442657,246.04
1459362,226.365
1453914,221.925
1198977,240.11
1206990,228.74
1013394,212.745
1012461,230.125
1355967,216.69
1401298,225.94
1279289,923.06
1150568,880.305
1054094,915.575
1229774,1007.79
1022036,908.51
1364365,1029.23
1076235,932.095
1143542,922.545
1019852,889.715
1082297,854.275
1272303,923.98
1033177,975.395
1243977,966.86
1145076,1563.295
1235244,1655.76
1314294,1690.985
1365195,1690.47
1229625,985.575
1448117,944.42
1178515,832.655
1432714,510.005
1118544,492.055
1416590,519.765
1384503,537.835
1245702,578.31
1442280,542.03
1367431,494.985
1236347,518.505
1078323,488.2
1148984,510.15
1343302,291.715
1414288,292.875
1377256,288.47
1364788,271.755
1309897,290.69
1142412,274.43
1226780,289.025
1213361,318.83
1002890,320.46
1086028,317.185
1333390,77.42
1327142,60.535
1393728,66.2
1189658,101.09
1205070,94.645
1009043,123.745
1033147,105.755
1109999,63.025
1199684,80.45
1366158,65.785
1066120,629.365
1483400,632.14
1175832,480.72
1223412,699.515
1372987,653.225
1480786,718.59
1395859,737.07
1462952,643.005
1489537,602.955
1441614,539.375
1087963,282.645
1492687,280.42
1406914,287.38
1260976,337.585
1347680,293.235
1159794,297.425
1265893,352.55
1241569,315.62
1229122,217.6
1303406,273.47
1428532,977.165
1263274,971.135
1031078,886.59
1165481,1154.545
1127930,1212.92
1108613,1255.47
1421424,1230.24
1337287,898.27
1176152,1016.835
1343801,939.485
1434553,140.07
1327498,154.405
1151084,133.7
1285260,194.38
1249009,221.63
1240396,132.205
1117959,154.775
1472988,144.17
1184246,136.295
1222113,136.44
1053161,650.04
1350644,618.775
1185453,593.495
1393875,1028.0
1155630,912.005
1090332,1025.305
1279092,1086.8
1304158,657.85
1165089,609.665
1424073,625.09
1370272,720.72
1179367,666.495
1315916,856.785
1179049,815.255
1291763,998.305
1395897,627.8
1274992,1084.595
1486982,610.635
1437992,693.205
1030881,722.545
1449932,82.275
1374934,65.29
1221819,108.545
1018876,91.515
1386370,98.43
1032299,87.235
1150157,83.175
1032558,66.02
1091280,72.335
1090320,499.035
1215092,486.305
1441270,419.63
1065825,427.94
1496861,406.355
1220695,415.985
1118499,343.34
1277788,505.56
1028415,504.09
1058377,497.935
1058203,313.305
1451083,316.22
1083836,278.79
1013490,331.25
1287375,314.255
1405566,425.365
1056626,291.36
1388386,286.275
1373254,292.005
1484423,338.835
1258533,1044.26
1114965,970.99
1075058,1119.26
1323949,1567.705
1408074,1434.945
1250534,1430.345
1444561,1450.38
1342935,941.84
1025464,1023.165
1074066,1109.92
1273706,316.65
1203492,294.08
1408921,261.13
1221151,271.92
1450019,260.945
1371024,272.925
1044231,296.125
1346629,316.09
1152949,336.015
1474865,315.64
1191446,388.8
1175109,378.365
1014725,331.69
1175207,408.185
1060235,406.245
1051619,378.41
1161743,362.22
1084551,396.49
1228342,383.635
1148724,400.665
1436823,255.445
1294764,260.29
1238365,292.0
1132553,223.41
1110389,306.815
1179414,205.665
1379585,267.08
1103117,252.755
1174564,251.51
1019750,225.07
1467189,367.845
1083326,372.245
1060989,368.335
1031082,368.875
1330372,308.41
1415361,338.84
1405041,372.365
1277919,359.26
1179936,335.02
1122653,357.25
1126746,502.39
1286535,482.05
1075135,512.835
1191038,656.49
1051743,694.535
1412947,672.64
1386138,606.7
1183542,359.19
1253731,486.31
1388765,517.99
1316517,585.515
1447951,545.23
1029430,456.32
1167708,568.985
1008958,531.9
1247967,630.645
1203050,627.53
1117272,395.555
1164049,508.46
1309077,437.145
1152692,457.77
1304019,414.1
1102018,530.305
1392035,624.575
1108262,757.395
1286209,744.435
1079439,586.1
1094768,402.56
1425078,447.72
1007209,472.005
1226604,128.205
1039007,136.43
1029038,148.805
1068960,134.955
1113318,208.62
1185029,181.91
1198442,211.83
1287231,131.175
1011881,136.89
1232434,133.83
1495173,199.15
1059960,218.13
1313421,184.295
1428766,195.88
1010331,189.88
1412109,217.525
1423216,213.44
1383534,206.665
1389117,203.18
1105799,202.405
1439341,419.555
1081423,429.445
1286540,388.055
1112602,349.055
1274554,379.695
1221456,347.67
1328835,390.21
1131459,405.24
1096610,410.83
1262092,411.195
1127666,226.03
1115978,219.84
1095368,242.57
1033758,221.3
1359792,248.07
1112398,234.63
1239082,245.38
1251424,164.135
1333514,176.55
1037582,186.15
1117072,163.05
1088111,152.255
1436892,141.01
1304104,180.875
1447677,166.57
1277532,154.43
1014950,145.215
1287716,153.68
1087842,157.035
1288985,167.465
1258199,414.99
1459135,417.165
1208631,415.595
1418302,392.48
1167549,423.57
1442242,443.72
1306774,412.145
1468273,375.05
1407633,326.175
1235156,332.625
1486929,1001.7
1344920,835.105
1051981,966.29
1249185,1325.185
1491536,1036.41
1149962,1474.065
1345579,1438.405
1444631,939.945
1220238,891.865
1035004,965.115
1151818,282.375
1079774,258.555
1348908,277.05
1301239,339.055
1165312,342.315
1107240,314.01
1075276,273.005
1425377,251.595
1361060,236.15
1174386,237.075
1385420,242.075
1087440,220.65
1093409,246.545
1428145,329.12
1316942,316.545
1209794,291.73
1206396,276.155
1015193,183.605
1391402,239.58
1376423,198.235
1235519,464.85
1193174,449.1
1043312,543.52
1281035,489.99
1311326,550.4
1044397,502.04
1243253,520.255
1440334,414.71
1118156,398.46
1352707,397.55
1424787,566.535
1045222,517.84
1368447,527.58
1400203,542.355
1438927,488.085
1070475,428.73
1297117,596.2
1286904,501.855
1061984,521.575
1226060,443.88
1478109,480.58
1349761,521.795
1394329,495.585
1127659,871.665
1297146,928.155
1451772,852.645
1470662,940.055
1169852,482.855
1154015,614.635
1453206,375.52
1353248,1085.92
1194111,979.725
1354008,1014.045
1243256,1294.9
1308796,1291.53
1060557,1277.775
1114607,1189.04
1280829,1064.245
1363865,1084.015
1167634,981.355
1044391,1245.345
1111828,1105.645
1276735,1256.995
1467304,1869.125
1078445,1918.045
1377809,1958.62
1420293,1927.58
1444603,1221.615
1274531,1245.135
1179843,1233.315
1142629,302.655
1367832,320.73
1441005,289.385
1122374,286.79
1185511,320.99
1233708,291.175
1427047,300.47
1441170,281.665
1431518,325.055
1054223,282.515
1495200,192.87
1146335,192.765
1206301,199.435
1409480,205.485
1121979,187.005
1453325,200.615
1248345,183.61
1029671,185.58
1311954,213.64
1201289,156.705
1223150,69.525
1336467,74.34
1191177,65.965
1083550,146.41
1283359,117.005
1365978,113.05
1114886,127.83
1467615,77.99
1479779,69.975
1258801,87.5
1287867,497.565
1237737,635.08
1285268,582.75
1443123,944.315
1369157,862.375
1155410,518.675
1095804,878.705
1215216,577.655
1304127,608.28
1261101,587.775
1128126,532.605
1136502,552.11
1234971,529.015
1447907,770.44
1364763,681.38
1427813,648.245
1446359,536.0
1133369,548.975
1080009,535.115
1280020,552.0
1475697,690.12
1266036,661.295
1397921,676.355
1249113,1113.17
1424908,1139.88
1028250,1111.13
1051747,1063.74
1319798,668.67
1439914,700.99
1280466,653.03
1381451,164.68
1297352,172.635
1486121,167.085
1096847,195.88
1223786,175.98
1034228,190.69
1480622,190.595
1388877,170.23
1265643,180.895
1349938,225.84
1086855,250.47
1467572,243.51
1287120,253.425
1233056,243.165
1281373,237.71
1359692,219.485
1037344,254.47
1323752,279.215
1124524,266.175
1210842,251.455
1452815,269.605
1433742,300.61
1473807,287.705
1466241,260.885
1283499,300.115
1177655,320.75
1165860,298.365
1423393,249.765
1359559,258.16
1009910,1305.245
1311852,1255.59
1069980,1289.22
1126737,1650.43
1343858,1476.08
1096127,1631.46
1180122,1761.12
1476984,1218.425
1371198,1295.88
1278606,1187.975
1263980,387.065
1457860,440.235
1052867,385.85
1031655,431.125
1305800,404.635
1465418,450.435
1000119,448.68
1285974,481.61
1278915,487.66
1218127,364.42
1103679,545.91
1483536,583.65
1210680,621.625
1410454,733.905
1069802,623.195
1316041,746.56
1066872,631.945
1492890,597.83
1382675,581.795
1189808,515.12
1355233,1376.025
1146613,1309.75
1140422,1391.2
1332326,1926.19
1143142,1969.83
1215064,1821.04
1187193,2083.54
1335910,1397.61
1045845,1000.615
1301699,1326.53
1395269,539.855
1151954,553.455
1023979,551.77
1102244,537.485
1112950,520.345
1249463,530.15
1437490,511.65
1362996,586.69
1261591,601.275
1386312,542.28
1087412,262.9
1360278,261.44
1141438,251.575
1279045,239.53
1318675,327.06
1150418,324.915
1132502,258.02
1205741,262.085
1038747,269.29
1157526,262.08
1269099,274.49
1052017,274.5
1351714,299.74
1079368,266.155
1058360,338.84
1364127,293.26
1437934,284.635
1292983,289.23
1486011,274.91
1099221,246.76
1099528,544.69
1092985,540.12
1066687,527.68
1058556,469.41
1229539,496.06
1149272,486.795
1277023,526.14
1232348,441.51
1240251,485.59
1082662,482.865
1052320,855.36
1447264,836.0
1281392,808.145
1189762,973.77
1216663,1232.33
1297480,1208.865
1147532,1259.13
1132317,797.89
1067370,815.58
1158868,807.505
1396660,742.965
1177651,741.285
1017711,837.49
1430253,1195.635
1366211,709.755
1489348,1344.77
1134692,694.8
1088551,614.22
1400933,786.35
1077544,286.245
1329046,279.015
1054376,253.7
1041761,483.035
1286192,438.28
1237636,562.79
1207260,525.84
1040659,414.17
1398440,202.175
1214968,285.17
1465365,266.56
1173359,307.045
1238143,332.555
1389027,333.305
1438706,327.575
1304503,290.68
1294685,277.485
1356431,263.62
1028461,315.945
1463605,861.535
1049233,892.865
1288867,902.98
1353480,1005.745
1472800,974.45
1063313,938.82
1239916,961.62
1067887,865.65
1110530,878.585
1205668,849.945
1382956,278.25
1305198,286.275
1222096,318.505
1053275,337.81
1303892,332.415
1366790,357.245
1131553,351.055
1071864,300.295
1166942,318.43
1386720,338.14
1402512,118.92
1218776,103.12
1268696,92.945
1485716,83.09
1361772,93.31
1144924,90.575
1011507,112.505
1300533,78.42
1144255,78.46
1253465,65.975
1140398,119.945
1268737,141.495
1008654,115.215
1079479,114.655
1041893,114.125
1002198,123.51
1324576,183.135
1164908,170.32
1487402,128.955
1298831,143.28
1462554,117.59
1065645,100.1
1352126,143.875
1319141,145.33
1266277,146.945
1086088,174.47
1180004,114.04
1428749,119.425
1031143,144.875
1034621,118.565
1111734,140.88
1151385,150.885
1390101,200.41
1422296,175.63
1129020,360.5
1012264,235.8
1336097,324.645
1316018,249.165
1043916,330.4
1154721,161.69
1446239,135.895
1177218,67.665
1249354,135.735
1336425,112.225
1057468,105.745
1307655,100.375
1066019,126.65
1378906,107.1
1387452,102.555
1062163,124.895
1244888,120.52
1259215,117.915
1208083,85.47
1100203,116.39
1131297,121.325
1467641,58.065
1299994,116.21
1155055,136.005
1000105,114.515
1025335,171.515
1349929,101.49
1185779,123.86
1046382,111.635
1025866,108.105
1031599,117.235
1060085,135.53
1287542,151.58
1308085,150.3
1267877,104.46
1278982,141.195
1291901,154.51
1073276,116.5
1142781,125.01
1079855,133.0
1356616,144.135
1187865,163.73
1056121,122.855
1242035,138.985
1078995,166.255
1333324,112.835
1068853,135.48
1367348,162.63
1404802,166.76
1491605,90.015
1468486,78.56
1053955,120.98
1123692,88.965
1350493,66.71
1291172,86.66
1357847,68.005
1266608,125.065
1412748,147.995
1377611,121.33
1451180,111.805
1306218,114.82
1144384,81.22
1245740,132.64
1149171,113.265
1083487,79.855
1362249,112.21
1202324,129.68
1110233,74.62
1031442,97.705
1222650,141.76
1248715,87.045
1118461,78.965
1231774,81.965
1035138,87.01
1450335,80.92
1397885,69.76
1486028,139.75
1213389,138.66
1055966,133.645
1444377,222.465
1177300,342.2
1380652,194.38
1098169,197.97
1210151,142.875
1275715,129.545
1212725,185.52
1292414,111.49
1169301,101.91
1426674,167.12
1047310,146.68
1121467,127.78
1086610,110.38
1440438,110.345
1072222,160.685
1416370,119.38
1456294,123.265
1330934,187.69
1311030,145.18
1474006,145.79
1033993,110.195
1052133,106.935
1404698,139.13
1194956,160.13
1270770,124.91
1013434,154.925
1040462,114.365
1369168,159.035
1117429,109.53
1339008,200.55
1449755,99.765
1336558,135.8
1369059,205.535
1419513,187.905
1295497,71.425
1495193,67.4
1009387,64.485
1489542,86.615
1442804,35.615
1332189,81.655
1499518,89.25
1379662,98.585
1468175,47.025
1052376,64.735
1130535,133.845
1180055,149.405
1030286,207.295
1227742,159.135
1167629,315.205
1469431,173.215
1390427,152.86
1401174,158.98
1394966,181.855
1161844,213.33
1345514,82.895
1211349,84.52
1247038,94.625
1343032,117.055
1391420,173.35
1275184,151.54
1251536,120.175
1325298,173.55
1465194,101.285
1232785,103.07
1122843,82.765
1003413,93.115
1207858,82.795
1283777,88.15
1476365,78.09
1419230,78.18
1116062,91.24
1164662,114.0
1074978,81.31
1089445,82.275
1499504,173.085
1023661,221.055
1094690,221.105
1480916,243.425
1082120,254.78
1370405,219.045
1381638,162.27
1268097,168.4
1343145,228.36
1096442,228.295
1451556,169.1
1010218,169.585
1366713,153.365
1058122,95.625
1319974,279.67
1360289,94.245
1398540,85.185
1189023,84.615
1402888,112.515
1483429,87.125
1349515,109.63
1458343,90.865
1222330,113.81
1497052,258.045
1195504,87.515
1262825,101.215
1007957,83.76
1180672,89.705
1391916,104.39
1387003,100.025
1227588,91.485
1019300,101.175
1445161,97.205
1496802,129.95
1223894,121.505
1393921,123.565
1319382,105.49
1275605,93.315
1404071,100.585
1338733,108.635
1418346,55.225
1209298,59.41
1389663,84.56
1332257,78.915
1144509,59.495
1256024,64.055
1331367,76.855
1004578,51.0
1346606,60.28
1200413,49.52
1332431,60.025
1133666,67.565
1259331,59.03
1095638,93.705
1049770,76.72
1006149,70.62
1104854,53.6
1159662,57.27
1157559,92.53
1209556,51.325
1086282,96.85
1349724,110.5
1250084,114.77
1320497,109.27
1248373,98.9
1279339,117.555
1359744,113.34
1262299,113.235
1376287,101.825
1338544,113.88
1425455,116.475
1459453,88.47
1232796,82.13
1434549,99.4
1067348,101.115
1274821,75.33
1058362,106.475
1472460,100.665
1210078,168.595
1218897,140.12
1038791,66.865
1021993,137.425
1188905,118.3
1212228,96.93
1168918,97.875
1144232,115.695
1115180,127.32
1031803,100.82
1152573,73.075
1091471,90.815
1388976,105.075
1381358,60.05
1130619,98.645
1139577,104.845
1326969,77.4
1384889,80.145
1232549,84.23
1216944,100.75
1145467,121.825
1245225,142.185
1268061,104.99
1108169,132.295
1270179,118.545
1077955,102.145
1358943,114.68
1181871,115.01
1346636,115.115
1280906,94.72
1432772,116.25
1050289,99.465
1015088,100.085
1406512,112.895
1452410,101.585
1345120,162.98
1492039,149.09
1135545,145.17
1095231,150.015
1052061,116.07
1180965,122.25
1415441,127.245
1181335,147.985
1108509,160.29
1185994,156.17
1050693,175.725
1088772,418.59
1177684,187.305
1447902,163.65
1119531,238.525
1137260,153.92
1171690,148.72
1349640,147.12
1013001,157.18
1085396,143.975
1210473,102.035
1383428,141.77
1420224,143.695
1436586,160.135
1411161,76.575
1242304,84.98
1271724,98.67
1066734,111.98
1389761,149.22
1007829,97.325
1358951,111.75
1366689,86.84
1411916,183.27
1448616,101.715
1498333,96.16
1162719,107.195
1021598,111.47
1034912,100.6
1039898,110.14
1004559,122.955
1361824,278.5
1413681,122.105
1253275,109.62
1120019,103.405
1428931,98.24
1393220,215.68
1189592,154.22
1304893,206.47
1196547,192.735
1234362,207.505
1096408,104.035
1015877,169.97
1452142,267.485
1317910,173.36
1014438,170.77
1151863,113.53
1245920,112.495
1405401,108.525
1271433,142.88
1189202,156.165
1152407,136.58
1086170,187.035
1082523,129.71
1446998,125.245
1433590,111.275
1031471,156.445
1404058,128.95
1419372,130.04
1464863,172.18
1041129,128.81
1089153,152.305
1403041,151.85
1446499,153.775
1279331,144.6
1368546,138.6
1389405,93.67
1081122,92.435
1158128,118.61
1345826,115.605
1392817,87.93
1432390,90.63
1360123,125.525
1207971,127.27
1318026,65.675
1017200,136.155
1001837,93.31
1068162,107.795
1268993,100.62
1331710,91.935
1393810,96.53
1299363,105.32
1295451,100.235
1290936,111.115
1100322,109.43
1053078,94.58
1446887,142.18
1489133,92.6
1222642,93.65
1185374,142.14
1188655,92.535
1219979,173.425
1130670,101.115
1124601,165.065
